index,time_s,wavelength_nm,A_main_real,A_main_imag,A_aux_real,A_aux_imag,main_spectrum_db,aux_spectrum_db,param_wl_center_nm,param_FSR_main,param_FSR_aux,param_coupling_ring_bus,param_coupling_ring_ring,param_coupling_ring_drop,param_gamma,param_alpha_int_main,param_alpha_int_aux,param_beta_2,param_intensity_in,param_detuning_main,param_detuning_aux,param_detuning_step,param_nrt,param_n_per_step,param_n_small_time
139,-1.1399218e-12,1363.1859,-1.2640816,2.1618645,-1.3567612,0.3073856,-41.403594400062204,-47.90866657516436,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
140,-1.1301369e-12,1361.9498,-1.4930338,2.0266871,-1.3104322,0.24524638,-48.3923888779444,-62.52089097403504,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
141,-1.1203522e-12,1360.7158,-1.7024298,1.7772268,-1.1591927,0.21117681,-47.67241763691479,-66.57996831264926,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
142,-1.1105675e-12,1359.4843,-1.8925022,1.5933825,-0.96523464,0.25724617,-38.830878234494634,-50.187609029554565,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
143,-1.1007828e-12,1358.2548,-2.1687195,1.4906278,-0.8084245,0.3664479,-35.145803193134356,-55.62850621324088,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
144,-1.0909981e-12,1357.0275,-2.5200427,1.3405764,-0.738467,0.47726253,-32.69043304194405,-49.679107072401635,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
145,-1.0812134e-12,1355.8024,-2.7954206,1.070195,-0.73005784,0.5598599,-32.07558913765424,-47.5744701695282,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
146,-1.0714286e-12,1354.5796,-2.8709588,0.793166,-0.723925,0.633786,-32.147340917518804,-46.854713631974946,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
147,-1.0616439e-12,1353.3589,-2.779853,0.6936852,-0.7121707,0.7324797,-34.27161771164448,-55.34893553031317,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
148,-1.0518592e-12,1352.1405,-2.6507895,0.8216273,-0.7716146,0.8157997,-35.75880562262576,-63.20043381165435,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
149,-1.0420743e-12,1350.9243,-2.533045,1.0506306,-0.9308882,0.8215753,-41.44554356357385,-55.89974545275574,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
150,-1.0322896e-12,1349.7102,-2.3571346,1.2714173,-1.1018664,0.71888715,-51.60039518613618,-50.8475580833321,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
151,-1.0225049e-12,1348.4984,-2.0381818,1.4843832,-1.2004603,0.56190515,-53.01244054599742,-50.322835957316144,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
152,-1.0127202e-12,1347.2887,-1.6536205,1.7643628,-1.2545828,0.44107693,-46.78495888822263,-52.39382214767632,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
